date,region,product_category,channel,media_spend,promotion_depth,weather_index,seasonality,competitor_pressure,store_execution_score,inventory_availability,pricing_change,unit_sales,revenue,margin
2022-01-16,West,Sparkling,Dollar,30208.4,16.22,52.48,1.0431,49.04,92.71,95.0,1.04,57056,121063.9,41740.72
2022-01-16,Southeast,Still,Foodservice,45438.39,27.15,46.54,1.0431,67.2,76.97,93.03,-1.42,39125,80997.77,20853.62
2022-01-16,Midwest,Still,Convenience,28261.58,23.41,75.75,1.0431,57.69,70.42,90.18,5.36,46760,103459.55,28732.47
2022-01-16,West,Tea,Convenience,22335.46,8.2,65.45,1.0431,52.14,85.85,83.01,0.75,25018,52931.48,19595.13
2022-01-16,Southeast,Tea,Foodservice,25957.51,8.98,63.29,1.0431,53.29,100.0,87.19,-3.85,38195,77122.4,29391.23
2022-01-16,West,Sparkling,Dollar,65330.07,21.55,69.16,1.0431,51.76,73.89,81.76,-2.24,57951,118968.73,35290.75
2022-01-16,Northeast,Sparkling,Foodservice,53821.16,31.27,57.64,1.0431,2.74,76.49,98.75,-7.19,62117,121065.19,37506.53
2022-01-16,Northeast,Juice,Club,43839.31,21.73,69.4,1.0431,84.16,75.64,99.12,-2.89,37471,76415.71,20003.43
2022-01-16,West,Juice,Dollar,28256.37,9.9,38.14,1.0431,61.54,83.14,88.5,-0.61,43231,90228.02,31490.34
2022-01-16,Northeast,Still,Club,22606.48,23.43,52.48,1.0431,20.0,83.69,83.87,5.37,45673,101064.34,33780.81
2022-01-16,West,Juice,Club,30634.66,29.73,74.83,1.0431,39.16,85.26,100.0,4.75,33518,73727.95,21093.9
2022-01-16,West,Juice,Club,44351.12,16.6,67.32,1.0431,57.49,83.59,97.52,0.5,42563,89828.35,29065.59
2022-01-16,Northeast,Energy,Foodservice,12456.43,15.26,61.68,1.0431,50.1,74.87,93.03,-3.0,63247,128827.46,42276.28
2022-01-16,West,Sparkling,Foodservice,29242.47,10.17,57.09,1.0431,75.83,84.69,91.57,-4.13,49040,98732.11,32937.0
2022-01-16,Southwest,Juice,Convenience,58992.64,17.36,70.29,1.0431,71.31,80.08,92.84,-8.15,38409,74086.24,22288.12
2022-01-16,Northeast,Energy,Dollar,20286.68,19.83,103.49,1.0431,22.05,75.46,97.02,0.83,67203,142296.84,48269.22
2022-01-16,Northeast,Energy,Foodservice,25258.66,11.5,65.2,1.0431,39.85,87.18,81.03,0.28,57435,120946.44,44791.46
2022-01-16,Southeast,Juice,Club,76619.01,20.03,77.0,1.0431,58.68,75.87,93.19,-8.97,41361,79063.63,23566.5
2022-01-16,Southwest,Energy,Convenience,59446.94,19.66,55.15,1.0431,21.71,82.71,100.0,-2.76,39512,80687.1,28111.4
2022-01-16,Southwest,Still,Foodservice,20664.12,14.5,62.98,1.0431,63.52,72.0,92.96,1.83,43511,93047.76,29170.07
2022-01-16,Southwest,Sparkling,Convenience,15657.42,6.97,74.03,1.0431,32.67,93.98,86.1,-0.5,67068,140140.58,56957.62
2022-01-16,Southwest,Sparkling,Grocery,39081.01,23.39,66.14,1.0431,44.01,71.76,91.83,-0.6,52299,109175.4,32152.52
2022-01-16,West,Still,Club,38367.35,21.3,76.82,1.0431,45.98,85.49,90.3,0.01,48145,101119.04,32063.38
2022-01-23,West,Juice,Club,32368.81,14.22,68.88,1.0638,0.0,71.8,99.39,5.22,43169,95385.6,36735.04
2022-01-23,Southeast,Energy,Grocery,9711.5,25.03,63.3,1.0638,43.38,70.9,87.5,3.38,70756,153607.57,44057.46
2022-01-23,Southeast,Sparkling,Club,103842.23,16.3,57.37,1.0638,92.26,67.01,95.92,9.9,49338,113863.11,30501.98
2022-01-23,West,Juice,Foodservice,26628.48,26.77,57.12,1.0638,49.74,82.38,92.0,-2.72,38640,78935.81,22463.13
2022-01-23,West,Energy,Club,18954.83,17.53,75.08,1.0638,52.79,57.18,92.05,0.89,71934,152402.24,44990.7
2022-01-23,Southwest,Tea,Dollar,27789.26,0.0,67.04,1.0638,66.59,75.5,92.79,5.83,36353,80791.55,30692.83
2022-01-23,Southwest,Juice,Club,15997.82,29.78,71.54,1.0638,94.01,83.35,94.47,1.97,39382,84333.25,18789.9
2022-01-23,Southeast,Sparkling,Foodservice,54608.56,23.7,71.88,1.0638,44.4,73.16,85.8,3.47,58815,127794.59,37598.07
2022-01-23,Northeast,Sparkling,Grocery,32450.48,11.23,84.31,1.0638,76.46,88.57,93.11,3.37,64504,140019.84,46540.96
2022-01-23,Southeast,Juice,Dollar,16703.69,29.88,64.84,1.0638,38.78,100.0,85.84,-0.91,34824,72464.3,21899.09
2022-01-23,West,Sparkling,Grocery,18250.09,29.3,50.44,1.0638,61.8,91.22,93.74,2.13,56613,121417.51,32722.25
2022-01-23,Southeast,Energy,Foodservice,11256.55,30.13,90.41,1.0638,32.76,81.91,88.88,1.69,63274,135119.2,38864.38
2022-01-23,Northeast,Sparkling,Club,56106.23,12.28,105.55,1.0638,31.85,70.61,91.87,-3.23,59813,121552.48,43426.67
2022-01-23,West,Sparkling,Foodservice,72301.67,22.64,67.59,1.0638,57.31,88.13,91.09,4.38,42806,93825.63,28274.0
2022-01-23,Southeast,Juice,Grocery,24574.36,37.11,51.6,1.0638,35.2,88.9,86.88,4.79,45541,100215.1,26153.62
2022-01-23,Northeast,Energy,Grocery,27144.85,22.82,105.52,1.0638,63.21,83.89,92.27,2.48,58373,125618.41,36334.56
2022-01-23,Midwest,Tea,Convenience,35293.36,23.02,62.13,1.0638,35.4,90.8,91.11,1.82,32008,68439.82,22374.75
2022-01-23,Northeast,Tea,Club,79677.96,15.81,77.35,1.0638,38.36,85.47,88.09,-0.24,44366,92941.07,32575.83
2022-01-23,Southeast,Tea,Convenience,67459.63,16.01,54.79,1.0638,76.88,85.95,84.61,3.99,39281,85785.11,26360.78
2022-01-23,Southeast,Energy,Foodservice,46894.72,4.51,66.47,1.0638,92.54,78.5,100.0,-2.43,64947,133076.18,44433.59
2022-01-23,Northeast,Sparkling,Club,55606.47,21.16,57.5,1.0638,65.93,85.8,84.41,5.72,68341,151721.85,44896.9
2022-01-23,Southwest,Tea,Club,20665.48,5.05,72.65,1.0638,38.06,82.58,98.4,4.33,48839,107002.9,42430.15
2022-01-23,Midwest,Still,Foodservice,29924.26,13.16,102.0,1.0638,27.77,78.74,100.0,-1.58,30881,63826.95,23411.69
2022-01-23,West,Still,Dollar,66869.99,11.62,80.21,1.0638,38.64,83.1,78.78,4.01,43369,94724.85,34726.86
2022-01-23,Southeast,Still,Grocery,20229.23,23.57,71.15,1.0638,50.02,75.01,84.26,-4.98,60040,119801.59,34815.05
2022-01-23,Midwest,Sparkling,Dollar,29332.07,31.39,83.5,1.0638,43.23,68.64,95.83,3.62,50120,109061.03,27868.78
2022-01-23,Northeast,Still,Grocery,20652.97,20.12,61.24,1.0638,60.1,76.17,81.48,4.91,48672,107228.15,31780.79
2022-01-23,Southwest,Sparkling,Grocery,31837.51,12.82,74.03,1.0638,59.08,71.84,82.47,1.98,56105,120152.86,39159.47
2022-01-23,Southwest,Juice,Grocery,24602.78,16.72,78.74,1.0638,41.33,77.48,98.43,-3.53,37145,75250.67,25146.2
2022-01-23,Southwest,Tea,Convenience,23333.24,25.97,65.54,1.0638,52.92,87.91,93.71,1.79,43458,92892.72,27014.28
2022-01-23,Midwest,Still,Convenience,34075.52,12.55,85.54,1.0638,49.07,99.33,89.3,0.65,43008,90901.46,33524.18
2022-01-23,Midwest,Juice,Grocery,27413.61,13.52,54.68,1.0638,33.39,67.51,89.1,1.87,33501,71668.8,24828.47
2022-01-23,Midwest,Still,Foodservice,37926.61,8.28,69.97,1.0638,40.65,80.7,94.59,0.17,41357,86997.59,32787.51
2022-01-23,Northeast,Tea,Foodservice,51890.77,27.11,77.61,1.0638,100.0,93.85,95.0,-4.88,44854,89596.63,21498.21
2022-01-23,Northeast,Sparkling,Foodservice,21696.14,11.86,50.69,1.0638,36.85,80.42,85.31,7.88,54834,124223.71,45279.26
2022-01-23,Midwest,Juice,Grocery,45449.29,24.12,65.03,1.0638,55.5,80.47,92.46,1.06,34638,73510.76,21178.45
2022-01-23,Southeast,Energy,Grocery,36296.16,27.26,65.42,1.0638,51.91,91.95,82.96,-1.09,66148,137390.32,39922.86
2022-01-23,West,Still,Grocery,21080.6,12.38,90.39,1.0638,72.45,73.08,94.54,-0.38,49943,104482.66,32854.36
2022-01-23,Southwest,Juice,Club,39240.41,27.19,66.55,1.0638,66.14,100.0,100.0,4.43,33600,73683.85,20927.05
2022-01-23,Northeast,Still,Club,28311.33,19.65,86.19,1.0638,43.66,77.15,82.31,-1.99,38534,79315.31,25214.09
2022-01-23,Midwest,Juice,Club,28292.39,21.1,73.93,1.0638,59.46,90.66,84.26,-1.23,30326,62899.99,19421.27
2022-01-23,Southwest,Sparkling,Convenience,60012.23,21.25,86.11,1.0638,59.32,95.87,100.0,0.71,58466,123654.31,38832.26
2022-01-23,Southeast,Still,Foodservice,25600.12,14.3,65.87,1.0638,20.55,76.21,86.72,7.11,42728,96107.56,35258.64
2022-01-23,Midwest,Energy,Grocery,8547.45,30.96,60.31,1.0638,92.19,73.6,89.65,-8.82,63666,121904.74,25430.77
2022-01-23,Southeast,Sparkling,Club,59266.91,8.58,73.58,1.0638,54.01,74.36,96.1,2.96,57613,124565.89,44044.74
2022-01-23,West,Tea,Dollar,27315.98,14.6,31.5,1.0638,45.79,91.71,99.19,0.82,27214,57618.12,20433.9
2022-01-23,Southwest,Tea,Foodservice,55194.56,19.91,92.39,1.0638,83.43,87.04,87.89,2.45,43338,93243.96,26436.66
2022-01-23,Southeast,Juice,Grocery,19936.22,18.37,64.07,1.0638,36.58,90.85,92.72,-1.94,40873,84169.82,29191.4
2022-01-23,Southeast,Energy,Club,20299.45,31.17,90.57,1.0638,42.16,82.03,88.73,2.95,63215,136665.79,37260.22
2022-01-23,Southeast,Energy,Grocery,45172.78,22.01,81.14,1.0638,54.91,81.72,93.22,-6.08,61477,121254.33,36344.23
2022-01-23,Southwest,Tea,Convenience,22885.48,13.5,70.87,1.0638,15.92,84.58,100.0,3.79,49189,107210.17,41270.33
2022-01-23,Midwest,Still,Grocery,50267.61,21.94,64.52,1.0638,25.85,84.62,91.97,-0.38,34095,71327.95,23935.97
2022-01-23,Northeast,Energy,Club,33248.94,13.07,57.76,1.0638,55.75,87.89,87.96,4.57,66028,144996.9,50212.12
2022-01-23,Southwest,Still,Foodservice,46157.06,17.89,85.77,1.0638,26.44,74.17,87.68,3.37,33787,73342.33,25062.38
2022-01-23,Northeast,Juice,Foodservice,20676.24,24.06,65.76,1.0638,59.79,100.0,91.63,-3.88,30367,61298.83,18715.67
2022-01-23,Northeast,Sparkling,Club,17169.34,13.2,85.82,1.0638,62.03,62.8,100.0,-0.45,71623,149736.24,46547.83
2022-01-23,West,Energy,Foodservice,25108.71,15.53,61.3,1.0638,62.79,93.01,95.83,6.18,45738,101985.96,33960.27
2022-01-23,Midwest,Juice,Convenience,32378.94,22.51,52.86,1.0638,70.26,90.47,79.62,1.68,43275,92406.35,26810.01
2022-01-23,Southwest,Still,Grocery,132051.28,15.74,67.87,1.0638,24.39,94.21,87.39,-4.33,38201,76750.48,28859.74
2022-01-23,Northeast,Juice,Dollar,63697.49,25.4,79.03,1.0638,46.0,94.93,91.8,2.93,46656,100845.58,31152.46
2022-01-23,West,Tea,Convenience,36237.67,21.14,93.22,1.0638,36.01,87.92,100.0,-5.66,44812,88779.29,29438.72
2022-01-23,West,Energy,Club,31079.4,28.64,68.14,1.0638,84.08,66.13,92.51,-0.32,67664,141642.06,31145.95
2022-01-23,Southwest,Still,Grocery,15494.48,27.93,57.24,1.0638,64.05,78.32,83.58,7.88,40736,92285.64,23891.24
2022-01-23,Midwest,Energy,Dollar,28940.6,5.77,66.22,1.0638,67.58,93.14,90.72,5.86,45678,101549.57,37793.31
2022-01-23,Midwest,Sparkling,Foodservice,37255.21,29.21,66.34,1.0638,50.08,70.21,93.16,4.06,49485,108139.01,28073.82
2022-01-23,Northeast,Still,Club,34972.16,18.02,116.28,1.0638,38.07,82.42,87.25,5.77,39118,86888.58,29312.42
2022-01-23,Southeast,Tea,Foodservice,34860.36,23.66,57.34,1.0638,30.77,82.49,86.81,-0.45,48703,101811.87,32571.9
2022-01-23,Southeast,Still,Club,34410.24,24.76,63.59,1.0638,15.99,87.91,92.2,5.27,40222,88915.54,29996.82
2022-01-23,Midwest,Tea,Foodservice,30552.67,12.7,85.15,1.0638,46.21,79.79,89.47,-4.03,42698,86055.1,30082.88
2022-01-23,Southeast,Tea,Convenience,21963.12,24.14,37.2,1.0638,64.64,71.47,89.44,6.28,33429,74612.89,19984.71
2022-01-23,West,Juice,Grocery,26115.69,20.66,64.97,1.0638,41.2,88.72,97.2,15.0,40080,96793.01,31835.87
2022-01-23,Southeast,Energy,Grocery,25729.56,16.39,59.67,1.0638,50.44,100.0,81.43,0.56,73681,155598.64,54547.03
2022-01-30,Southeast,Sparkling,Grocery,44781.51,35.63,63.53,1.0837,45.67,65.98,94.68,10.31,56794,131563.78,30342.73
2022-01-30,Northeast,Juice,Convenience,22722.51,14.1,78.21,1.0837,49.69,91.73,96.49,-4.45,31813,63831.29,22508.38
2022-01-30,Northeast,Tea,Convenience,45265.92,19.77,78.84,1.0837,64.43,77.23,96.7,1.16,46410,98596.37,29023.53
2022-01-30,Northeast,Juice,Dollar,18945.45,25.58,70.39,1.0837,42.07,91.43,85.65,-0.11,45025,94447.73,29145.87
2022-01-30,Midwest,Still,Foodservice,33557.87,17.92,64.45,1.0837,56.35,79.61,88.88,-4.36,52111,104666.58,32907.44
2022-01-30,West,Energy,Convenience,29015.32,4.97,87.38,1.0837,37.94,78.24,90.75,2.8,68284,147409.89,57813.44
2022-01-30,Southeast,Juice,Grocery,28725.71,4.35,66.84,1.0837,16.3,77.35,100.0,-1.71,35662,73612.04,30773.46
2022-01-30,Midwest,Still,Convenience,30238.03,18.44,63.88,1.0837,43.12,87.17,94.76,-0.81,42501,88532.28,29671.24
2022-01-30,Northeast,Energy,Foodservice,26182.92,33.11,67.25,1.0837,55.62,83.82,91.3,2.48,70422,151548.46,38011.8
2022-01-30,West,Juice,Club,30074.95,1.25,52.04,1.0837,71.03,71.16,93.07,3.1,28758,62265.82,22694.33
2022-01-30,Southwest,Sparkling,Foodservice,32051.32,29.84,64.9,1.0837,43.86,89.01,86.49,-1.81,48062,99099.49,28196.94
2022-01-30,Southeast,Sparkling,Club,25538.6,19.43,77.78,1.0837,64.38,84.48,83.92,-2.63,62510,127825.19,38863.29
2022-01-30,Southwest,Still,Foodservice,27126.33,26.33,67.6,1.0837,18.29,90.31,91.71,0.47,61889,130573.87,43131.4
2022-01-30,Southwest,Still,Foodservice,36649.95,10.33,75.15,1.0837,64.51,89.35,90.84,3.82,23191,50561.35,17730.42
2022-01-30,Midwest,Tea,Convenience,14646.93,22.4,74.05,1.0837,47.74,91.72,93.81,-3.07,42814,87150.09,27630.41
2022-01-30,West,Juice,Dollar,26019.5,12.11,58.66,1.0837,55.78,83.04,95.55,-2.04,32472,66799.05,23061.82
2022-01-30,Southwest,Juice,Dollar,20959.94,23.8,59.83,1.0837,42.41,79.55,87.83,8.15,49649,112762.17,34175.85
2022-01-30,Midwest,Juice,Grocery,11894.11,27.84,83.79,1.0837,81.1,82.18,93.42,6.91,17508,39306.79,9615.74
2022-01-30,Southeast,Tea,Club,35944.3,31.24,56.73,1.0837,66.92,92.33,90.77,-0.17,39413,82629.25,21173.69
2022-01-30,Midwest,Energy,Dollar,53815.8,21.33,70.71,1.0837,59.29,85.75,93.36,-4.41,53527,107446.76,32497.56
2022-01-30,West,Juice,Foodservice,13662.23,14.93,89.22,1.0837,53.37,84.4,93.74,0.8,46508,98450.37,33138.03
2022-01-30,Midwest,Sparkling,Dollar,27185.55,17.13,62.69,1.0837,50.33,86.65,96.35,-7.0,54838,107093.99,35608.58
2022-01-30,West,Juice,Dollar,47610.65,13.07,63.31,1.0837,36.43,94.07,88.67,4.5,42744,93803.54,35140.59
2022-01-30,Northeast,Tea,Convenience,28463.34,22.38,46.35,1.0837,37.99,79.08,81.3,-6.2,41799,82337.92,25847.48
2022-01-30,Midwest,Sparkling,Club,57534.26,23.08,64.46,1.0837,34.51,72.01,90.71,6.02,48201,107316.16,32922.97
2022-01-30,Northeast,Still,Convenience,23850.64,3.5,70.11,1.0837,64.27,84.42,96.35,3.8,47962,104549.11,39360.26
2022-01-30,Southeast,Tea,Dollar,26383.49,10.75,59.62,1.0837,89.38,65.03,92.54,4.26,35056,76756.72,22574.68
2022-01-30,West,Still,Foodservice,28811.28,18.01,35.5,1.0837,41.7,77.62,94.44,-0.6,56965,118908.52,39009.86
2022-01-30,Northeast,Still,Club,46616.12,18.73,70.47,1.0837,7.54,79.77,91.67,2.69,50049,107934.0,39409.88
2022-01-30,Southwest,Sparkling,Dollar,37525.74,28.38,38.1,1.0837,33.0,84.72,85.69,-1.64,63861,131912.42,39369.05
2022-01-30,Southwest,Juice,Convenience,29361.04,8.85,70.97,1.0837,30.29,87.79,96.96,1.4,39660,84455.04,33246.4
2022-01-30,Southwest,Juice,Convenience,15372.59,11.56,54.44,1.0837,49.62,77.56,98.43,1.76,30325,64804.05,22583.37
2022-01-30,Southeast,Still,Foodservice,10489.44,5.67,53.52,1.0837,49.34,92.7,94.21,0.08,42033,88343.2,34665.45
2022-01-30,Midwest,Sparkling,Club,18643.21,27.17,79.42,1.0837,41.85,82.58,100.0,0.04,67351,141492.48,41279.1
2022-01-30,Southwest,Energy,Dollar,25053.52,16.25,66.39,1.0837,24.62,97.64,95.34,-5.13,57332,114226.46,43092.13
2022-01-30,Southeast,Tea,Dollar,39626.87,8.74,61.78,1.0837,60.73,73.09,96.23,-2.8,37822,77205.57,26559.91
2022-01-30,Midwest,Juice,Club,25227.84,20.02,79.99,1.0837,61.03,84.76,99.69,3.46,29893,64946.9,19831.66
2022-01-30,Southwest,Still,Foodservice,34257.85,10.59,71.9,1.0837,67.03,81.79,89.35,4.87,40375,88918.08,30077.99
2022-01-30,West,Sparkling,Grocery,62646.5,24.62,48.33,1.0837,77.35,93.65,100.0,2.64,66241,142782.42,39436.54
2022-01-30,Southeast,Still,Foodservice,18809.65,24.13,65.17,1.0837,77.26,77.36,90.78,-3.15,50965,103650.5,26993.92
2022-01-30,Southeast,Tea,Club,24852.93,25.63,84.11,1.0837,71.75,78.31,87.39,2.87,49927,107860.9,28130.06
2022-01-30,West,Sparkling,Foodservice,25379.99,19.93,68.19,1.0837,82.16,73.04,100.0,2.64,49706,107139.2,28849.8
2022-01-30,Northeast,Energy,Dollar,55820.98,14.37,66.12,1.0837,46.48,86.38,85.65,7.04,74176,166731.29,58192.46
2022-01-30,Midwest,Juice,Dollar,33713.67,28.95,73.66,1.0837,64.88,82.5,94.98,2.97,34633,74885.86,19320.15
2022-01-30,Southeast,Juice,Dollar,24525.55,19.01,65.04,1.0837,32.19,81.3,85.83,6.64,51345,114989.36,38886.95
2022-01-30,West,Juice,Foodservice,42779.38,26.6,72.71,1.0837,74.09,82.57,100.0,-5.46,55561,110301.02,28512.29
2022-01-30,Northeast,Sparkling,Grocery,17534.52,21.11,65.14,1.0837,33.6,78.17,97.12,0.67,61846,130742.68,42306.06
2022-01-30,Northeast,Sparkling,Foodservice,38956.46,22.6,56.13,1.0837,45.89,76.05,84.18,-0.8,62190,129550.24,38968.98
2022-01-30,Midwest,Sparkling,Club,21041.25,18.69,49.2,1.0837,51.67,74.85,85.4,2.44,53449,114979.43,35737.48
2022-01-30,Southwest,Sparkling,Club,37064.23,20.72,96.57,1.0837,75.11,81.68,95.36,0.72,61258,129564.97,36681.58
2022-01-30,Midwest,Juice,Club,65588.12,18.58,54.18,1.0837,38.33,72.98,90.11,-4.89,30029,59977.3,19434.42
2022-01-30,Northeast,Energy,Convenience,32085.41,11.63,84.1,1.0837,85.12,93.41,92.42,-0.56,55767,116458.65,38007.46
2022-01-30,Southwest,Sparkling,Dollar,40670.86,16.27,41.26,1.0837,60.63,87.43,89.91,5.77,60112,133518.23,43501.33
2022-01-30,Northeast,Tea,Club,27459.49,19.36,38.89,1.0837,35.46,82.7,97.86,7.44,44688,100828.72,33724.73
2022-01-30,Northeast,Still,Foodservice,28170.94,15.35,75.8,1.0837,35.71,89.16,90.19,-5.3,43341,86192.36,30994.87
2022-01-30,Southeast,Energy,Convenience,16175.02,22.71,57.94,1.0837,65.94,84.22,86.0,1.72,76834,164128.74,47114.99
2022-01-30,Southeast,Still,Convenience,18078.26,21.68,77.93,1.0837,61.25,83.54,95.79,6.34,53862,120280.26,35629.56
2022-01-30,Southeast,Sparkling,Club,17630.44,22.09,60.26,1.0837,82.3,82.57,94.8,-3.44,64613,131019.43,35359.85
2022-01-30,Southwest,Energy,Foodservice,16712.79,22.05,66.0,1.0837,37.83,70.48,95.32,5.03,57511,126848.66,38824.11
2022-01-30,Northeast,Juice,Convenience,23094.44,33.45,62.75,1.0837,36.53,100.0,94.46,2.29,46120,99065.74,28575.91
2022-01-30,Southwest,Sparkling,Dollar,11682.8,16.99,88.36,1.0837,33.97,79.69,98.38,-3.5,58457,118464.94,40700.0
2022-01-30,West,Sparkling,Club,38706.93,31.87,85.96,1.0837,51.91,93.41,91.06,5.83,51906,115353.82,31289.93
2022-01-30,Northeast,Sparkling,Grocery,15121.27,15.93,88.47,1.0837,40.3,88.77,98.09,1.96,53598,114756.77,40330.53
2022-01-30,Midwest,Sparkling,Convenience,70050.02,18.43,87.54,1.0837,72.54,81.31,92.65,-1.08,44484,92402.8,27347.79
2022-01-30,West,Sparkling,Club,21639.37,18.1,60.46,1.0837,54.45,92.36,92.38,0.18,69123,145413.94,47964.85
2022-01-30,Midwest,Still,Foodservice,39094.73,15.37,96.94,1.0837,66.51,86.7,94.23,4.95,44281,97597.64,31481.53
2022-01-30,Southeast,Sparkling,Grocery,45315.02,22.85,54.96,1.0837,62.14,80.14,80.36,7.43,46662,105268.62,30120.42
2022-01-30,Midwest,Sparkling,Convenience,22263.58,20.16,52.02,1.0837,44.77,79.46,95.04,2.46,58217,125262.89,39696.71
2022-01-30,Southwest,Energy,Club,24504.35,22.77,42.0,1.0837,54.42,96.11,94.21,2.41,62931,135337.1,42338.19
2022-01-30,Southwest,Energy,Foodservice,18266.18,21.38,71.34,1.0837,46.76,86.24,93.2,1.94,70319,150540.61,47672.92
2022-01-30,Northeast,Energy,Grocery,44755.92,21.02,64.24,1.0837,30.92,80.88,93.04,-0.75,72225,150531.84,49670.86
2022-01-30,Southwest,Energy,Grocery,30163.71,20.26,79.27,1.0837,32.38,74.26,89.92,-2.25,53046,108884.97,35328.07
2022-01-30,Midwest,Energy,Foodservice,9415.16,19.51,72.12,1.0837,61.66,87.44,95.28,-3.28,62976,127906.99,39648.89
2022-01-30,Midwest,Sparkling,Club,19880.96,16.93,70.05,1.0837,67.56,91.98,91.0,-0.74,55228,115117.66,36858.5
2022-01-30,West,Energy,Foodservice,74013.69,19.79,79.57,1.0837,68.54,82.44,79.84,-0.33,58831,123140.59,36386.39
2022-01-30,Southeast,Still,Grocery,36429.83,22.62,57.88,1.0837,35.39,81.55,82.3,-2.7,50118,102403.04,32612.45
2022-01-30,Northeast,Sparkling,Grocery,57914.76,29.89,88.42,1.0837,76.88,81.86,83.99,0.21,56693,119306.27,28595.19
2022-01-30,West,Tea,Dollar,26238.81,22.33,94.14,1.0837,84.07,77.68,97.87,-7.15,34383,67044.37,17526.53
2022-02-06,Southeast,Energy,Dollar,24761.11,6.78,49.64,1.1023,65.4,59.43,97.42,-1.94,58065,119570.83,39765.68
2022-02-06,West,Sparkling,Dollar,39019.88,19.14,27.61,1.1023,48.72,81.12,90.73,4.98,50447,111216.61,35477.35
2022-02-06,West,Tea,Grocery,36086.41,23.19,57.53,1.1023,52.76,80.69,85.51,1.44,51986,110747.36,32740.67
2022-02-06,Midwest,Juice,Foodservice,14534.65,6.74,75.67,1.1023,54.99,86.24,86.12,-4.05,39616,79822.76,29861.02
2022-02-06,West,Still,Grocery,53018.43,16.46,62.69,1.1023,37.38,81.78,95.0,3.92,47408,103457.41,35644.54
2022-02-06,Southeast,Juice,Dollar,13025.18,17.18,45.76,1.1023,55.55,76.16,95.56,4.36,52145,114279.09,35974.23
2022-02-06,Northeast,Sparkling,Foodservice,28695.16,20.49,63.4,1.1023,63.01,88.1,87.58,-1.08,76516,158942.64,48434.24
2022-02-06,Northeast,Juice,Grocery,27671.92,14.44,106.55,1.1023,81.66,73.59,92.76,-4.72,56421,112890.21,33345.58
2022-02-06,West,Sparkling,Grocery,35388.68,6.83,63.48,1.1023,23.17,91.83,91.68,0.26,53549,112739.4,46811.79
2022-02-06,Southwest,Still,Foodservice,20052.55,17.47,50.39,1.1023,43.33,72.4,80.65,7.32,38208,86109.45,27802.52
2022-02-06,Midwest,Energy,Grocery,16143.84,21.66,46.29,1.1023,48.26,91.67,85.06,4.63,62197,136661.42,43704.11
2022-02-06,Southeast,Still,Foodservice,32738.42,14.74,72.62,1.1023,44.08,84.0,85.16,7.3,44965,101324.34,35197.51
2022-02-06,Northeast,Tea,Dollar,76624.6,15.31,58.21,1.1023,16.75,87.44,100.0,-3.95,42726,86183.45,32658.66
2022-02-06,Midwest,Energy,Club,23568.19,17.67,82.32,1.1023,60.74,82.35,93.49,3.18,55271,119763.2,37568.06
2022-02-06,Southwest,Energy,Convenience,26093.2,22.97,75.03,1.1023,28.45,75.96,86.13,-4.02,58653,118223.21,37642.31
2022-02-06,Southeast,Juice,Dollar,34617.55,34.42,78.05,1.1023,53.24,92.23,94.09,-1.33,39968,82814.34,21272.66
2022-02-06,West,Still,Dollar,33927.89,7.18,64.08,1.1023,44.68,77.86,87.2,3.21,49299,106851.21,39988.19
2022-02-06,Midwest,Juice,Grocery,20617.53,28.51,69.78,1.1023,45.46,67.26,94.75,3.7,35185,76625.3,20278.41
2022-02-06,West,Still,Convenience,38410.49,14.45,51.22,1.1023,67.64,91.43,93.87,6.61,41411,92709.61,30663.85
2022-02-06,Southeast,Sparkling,Club,16224.9,17.08,77.88,1.1023,12.15,86.27,95.08,1.48,68206,145345.34,54460.24
2022-02-06,Southeast,Sparkling,Dollar,18222.24,12.67,77.43,1.1023,23.33,86.05,93.31,5.63,56001,124222.38,47467.95
2022-02-06,Northeast,Energy,Dollar,12917.73,16.18,70.78,1.1023,22.53,86.49,91.34,8.99,54835,125502.95,46125.72
2022-02-06,Southwest,Energy,Grocery,24390.87,7.43,66.17,1.1023,30.68,74.39,92.53,1.03,80819,171466.04,65979.47
2022-02-06,Southeast,Sparkling,Dollar,61169.54,22.9,74.4,1.1023,16.18,65.43,95.6,3.27,72971,158255.49,50744.84
2022-02-06,Northeast,Still,Convenience,64015.9,16.94,70.11,1.1023,53.92,78.8,100.0,4.11,46487,101637.23,32588.91
2022-02-06,Northeast,Sparkling,Foodservice,43477.98,13.21,82.14,1.1023,66.31,79.08,88.15,5.49,59971,132850.71,43061.48
2022-02-06,Southwest,Still,Grocery,24116.56,20.48,81.21,1.1023,55.16,92.38,84.69,6.53,40182,89895.97,28611.67
2022-02-06,Southeast,Sparkling,Dollar,27332.29,14.49,67.25,1.1023,37.56,82.04,90.54,7.79,67007,151669.81,53621.72
2022-02-06,Southwest,Still,Dollar,29806.85,9.32,30.32,1.1023,32.78,79.68,91.24,-1.13,43835,91013.07,34563.88
2022-02-06,Midwest,Still,Foodservice,36329.3,25.57,76.1,1.1023,56.43,77.99,92.53,0.33,51886,109316.36,30358.64
2022-02-06,Southeast,Sparkling,Grocery,28920.85,23.63,62.32,1.1023,50.74,72.77,98.1,3.37,52902,114832.56,32963.38
